date,0-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,new,cumulative-n-age,shaded
2020-01-15,0,0,1,0,0,0,0,0,1,1,14
2020-01-16,0,0,0,0,1,0,0,0,1,2,
2020-01-17,0,0,0,0,0,0,0,0,0,2,
2020-01-18,0,0,0,0,0,0,0,0,0,2,
2020-01-19,0,0,0,0,0,0,0,0,0,2,
2020-01-20,0,0,0,0,0,0,0,0,0,2,
2020-01-21,0,0,0,0,1,0,0,0,1,3,
2020-01-22,0,1,0,1,1,0,0,0,3,6,
2020-01-23,0,0,0,0,0,0,0,0,0,6,
2020-01-24,0,2,0,0,0,0,0,0,2,8,
2020-01-25,0,0,0,0,0,0,0,0,0,8,
2020-01-26,0,0,0,0,0,0,0,0,0,8,
2020-01-27,0,0,0,0,1,0,0,0,1,9,
2020-01-28,0,1,0,0,0,0,0,0,1,10,
2020-01-29,0,0,0,0,0,0,0,0,0,10,
2020-01-30,0,0,0,0,0,0,0,0,0,10,
2020-01-31,0,0,1,0,0,0,0,0,1,11,
2020-02-01,0,0,0,0,1,1,0,0,2,13,
2020-02-02,0,0,1,0,0,0,0,0,1,14,
2020-02-03,0,0,0,0,1,0,0,0,1,15,
2020-02-04,0,0,0,0,0,0,0,2,2,17,
2020-02-05,0,2,0,0,0,0,0,0,2,19,
2020-02-06,0,0,0,0,0,0,0,0,0,19,
2020-02-07,1,0,0,0,0,0,0,0,1,20,
2020-02-08,0,0,0,0,0,0,0,0,0,20,
2020-02-09,0,0,1,0,0,0,0,0,1,21,
2020-02-10,0,0,0,0,0,2,0,0,2,23,
2020-02-11,0,0,0,0,0,0,0,0,0,23,
2020-02-12,0,0,0,0,1,0,0,0,1,24,
2020-02-13,0,0,0,1,0,0,0,0,1,25,
2020-02-14,0,0,2,0,0,1,1,0,4,29,
2020-02-15,1,0,0,1,0,0,0,0,2,31,
2020-02-16,0,0,0,0,0,1,0,0,1,32,
2020-02-17,0,1,0,0,0,1,0,0,2,34,
2020-02-18,0,0,0,1,0,0,0,1,2,36,
2020-02-19,0,1,0,2,0,0,0,0,3,39,
2020-02-20,0,0,2,0,1,1,2,1,7,46,
2020-02-21,0,0,0,1,0,1,0,0,2,48,
2020-02-22,0,0,0,1,1,0,3,0,5,53,
2020-02-23,2,3,1,2,3,4,1,0,16,69,
2020-02-24,1,0,3,1,5,1,3,0,14,83,
2020-02-25,1,1,1,1,3,7,1,0,15,98,
2020-02-26,2,1,1,3,1,4,0,0,12,110,
2020-02-27,1,3,5,2,7,4,1,2,25,135,
2020-02-28,0,1,4,3,5,8,2,12,35,170,
2020-02-29,0,3,3,5,5,7,1,3,27,197,
2020-03-01,0,2,9,7,8,9,7,6,48,245,
2020-03-02,4,3,12,7,9,6,5,2,48,293,
2020-03-03,0,4,7,4,11,17,6,4,53,346,
2020-03-04,3,5,4,8,12,11,6,2,51,397,
2020-03-05,1,6,12,9,12,13,6,4,63,460,
2020-03-06,4,8,15,11,13,15,8,9,83,543,
2020-03-07,6,11,9,16,24,13,5,5,89,632,
2020-03-08,4,14,19,28,34,20,8,4,131,763,
2020-03-09,8,30,38,39,53,33,18,5,224,987,
2020-03-10,12,23,45,37,56,50,22,12,257,1244,
2020-03-11,12,46,50,63,51,38,27,10,297,1541,
2020-03-12,12,52,75,75,74,44,37,14,383,1924,
2020-03-13,28,57,65,90,83,74,42,17,456,2380,
2020-03-14,23,51,60,76,102,79,49,18,458,2838,
2020-03-15,23,74,107,99,115,92,54,35,599,3437,
2020-03-16,38,127,141,154,158,133,58,28,837,4274,
2020-03-17,39,104,160,158,173,116,70,44,864,5138,
2020-03-18,51,156,147,165,174,133,85,45,956,6094,
2020-03-19,43,127,117,145,139,133,71,34,809,6903,
2020-03-20,53,149,163,156,188,174,72,62,1017,7920,
2020-03-21,53,135,150,136,154,136,78,49,891,8811,
2020-03-22,51,134,122,146,166,130,56,59,864,9675,
2020-03-23,56,161,170,164,193,146,84,88,1062,10737,
2020-03-24,61,152,134,151,169,135,83,72,957,11694,
2020-03-25,60,141,137,163,170,117,77,107,972,12666,
2020-03-26,54,114,118,146,180,126,71,97,906,13572,
2020-03-27,45,144,112,163,173,132,76,104,949,14521,
2020-03-28,50,119,139,162,163,115,88,119,955,15476,
2020-03-29,49,113,117,141,149,102,82,110,863,16339,
2020-03-30,58,132,146,212,186,125,89,187,1135,17474,
2020-03-31,43,122,121,166,141,114,91,160,958,18432,
2020-04-01,79,138,175,185,221,155,125,218,1296,19728,
2020-04-02,68,116,133,224,172,112,86,245,1156,20884,
2020-04-03,66,133,161,224,208,143,115,281,1331,22215,
2020-04-04,57,118,152,183,210,105,97,228,1150,23365,
2020-04-05,42,139,132,178,150,106,81,237,1065,24430,
2020-04-06,79,162,197,234,222,137,102,272,1405,25835,
2020-04-07,63,132,164,208,220,114,110,264,1275,27110,
2020-04-08,93,138,190,227,223,112,95,328,1406,28516,
2020-04-09,77,129,191,259,223,132,115,339,1465,29981,
2020-04-10,85,199,219,271,250,160,125,428,1737,31718,
2020-04-11,71,154,186,246,244,148,104,473,1626,33344,
2020-04-12,88,173,196,244,208,132,109,327,1477,34821,
2020-04-13,94,215,230,298,301,190,144,561,2033,36854,
2020-04-14,84,197,229,265,235,160,137,474,1781,38635,
2020-04-15,111,218,236,248,251,174,165,468,1871,40506,
2020-04-16,125,180,213,251,207,182,155,626,1939,42445,
2020-04-17,106,204,227,294,260,155,154,471,1871,44316,
2020-04-18,97,196,207,218,277,150,147,375,1667,45983,
2020-04-19,71,134,166,205,197,93,93,308,1267,47250,
2020-04-20,92,235,234,278,263,177,139,391,1809,49059,
2020-04-21,73,155,200,219,203,126,105,354,1435,50494,
2020-04-22,93,168,195,220,234,124,126,388,1548,52042,
2020-04-23,93,189,210,208,225,162,117,368,1572,53614,
2020-04-24,92,179,238,239,226,120,118,297,1509,55123,
2020-04-25,104,188,183,228,194,128,97,285,1407,56530,
2020-04-26,115,204,197,205,188,113,88,233,1343,57873,
2020-04-27,109,200,216,244,255,162,149,338,1673,59546,
2020-04-28,115,181,212,226,181,149,123,328,1515,61061,
2020-04-29,88,188,202,206,195,143,127,341,1490,62551,
2020-04-30,84,185,180,187,239,138,116,320,1449,64000,
2020-05-01,89,208,237,269,252,118,104,310,1587,65587,
2020-05-02,87,152,163,173,182,80,71,177,1085,66672,
2020-05-03,100,145,142,165,141,93,74,180,1040,67712,
2020-05-04,85,177,151,207,207,106,99,286,1318,69030,
2020-05-05,88,160,156,164,193,85,118,294,1258,70288,
2020-05-06,97,133,148,156,183,101,87,189,1094,71382,
2020-05-07,80,165,152,147,183,110,72,212,1121,72503,
2020-05-08,85,157,184,167,189,89,81,210,1162,73665,
2020-05-09,70,132,129,157,177,97,87,186,1035,74700,
2020-05-10,76,141,138,131,136,90,85,181,978,75678,
2020-05-11,102,184,177,163,187,105,82,231,1231,76909,
2020-05-12,99,174,129,139,160,99,91,195,1086,77995,
2020-05-13,78,140,160,137,173,108,77,221,1094,79089,
2020-05-14,111,153,147,151,146,117,78,253,1156,80245,
2020-05-15,96,184,184,184,171,134,82,237,1272,81517,
2020-05-16,83,144,137,151,182,102,63,134,996,82513,
2020-05-17,81,145,144,151,132,79,59,128,919,83432,
2020-05-18,109,163,160,154,144,86,80,182,1078,84510,
2020-05-19,87,150,125,142,147,75,62,153,941,85451,
2020-05-20,108,180,127,167,144,98,69,202,1095,86546,
2020-05-21,89,159,116,137,115,75,47,132,870,87416,
2020-05-22,87,135,131,135,130,71,57,98,844,88260,
2020-05-23,83,130,90,119,111,66,29,76,704,88964,
2020-05-24,70,100,83,110,104,61,36,79,643,89607,
2020-05-25,90,144,125,117,122,79,50,101,828,90435,
2020-05-26,68,116,122,111,84,70,54,95,720,91155,
2020-05-27,64,114,104,105,104,62,47,113,713,91868,
2020-05-28,53,90,83,82,92,49,42,86,577,92445,
2020-05-29,58,111,112,125,90,67,44,88,695,93140,
2020-05-30,56,109,103,99,71,47,26,48,559,93699,
2020-05-31,60,100,81,57,63,24,23,26,434,94133,
2020-06-01,62,122,117,84,94,51,41,92,663,94796,
2020-06-02,53,95,92,67,75,46,20,50,498,95294,
2020-06-03,79,100,85,62,49,46,20,43,484,95778,
2020-06-04,67,93,63,60,54,42,27,46,452,96230,
2020-06-05,55,100,49,81,66,39,28,27,445,96675,
2020-06-06,44,77,63,46,46,40,22,32,370,97045,
2020-06-07,49,66,57,42,35,21,22,27,319,97364,
2020-06-08,59,79,67,62,53,30,26,30,406,97770,
2020-06-09,45,88,65,41,40,36,30,26,371,98141,
2020-06-10,47,88,73,69,60,37,21,38,433,98574,
2020-06-11,50,67,54,51,55,29,25,29,360,98934,
2020-06-12,54,76,61,52,63,24,26,18,374,99308,
2020-06-13,37,68,48,30,29,17,12,27,268,99576,
2020-06-14,33,81,47,43,38,28,15,17,302,99878,
2020-06-15,57,82,56,53,57,38,20,25,388,100266,
2020-06-16,47,77,59,59,36,36,18,22,354,100620,
2020-06-17,42,83,53,43,43,34,16,27,341,100961,
2020-06-18,30,77,50,45,36,28,15,21,302,101263,
2020-06-19,46,75,58,42,52,25,14,19,331,101594,
2020-06-20,37,61,49,44,39,24,11,17,282,101876,
2020-06-21,30,62,59,34,29,23,15,20,272,102148,
2020-06-22,41,70,60,43,58,27,18,17,334,102482,
